#ID,Type_MiKu,ItemType,EquipmentSlotType,Name [JA],Name [EN],Rarity,Grade,Physical Attack,Magical Attack,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,Earth Atk,Light Atk,Dark atk,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,required_str,required_vit,required_dex,required_agi,required_int,required_pie,required_luk,required_soul_level,required_alignment,required_human,required_elf,required_dwarf,required_gnome,required_porkul,required_gender,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence,
99999029,General Items,MAP_FRAGMENT,NONE,2003001の地図,2003001 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999030,General Items,MAP_FRAGMENT,NONE,2003002の地図,2003002 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999031,General Items,MAP_FRAGMENT,NONE,2003003の地図,2003003 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999032,General Items,MAP_FRAGMENT,NONE,2003004の地図,2003004 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999033,General Items,MAP_FRAGMENT,NONE,2003005の地図,2003005 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999034,General Items,MAP_FRAGMENT,NONE,2003006の地図,2003006 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999035,General Items,MAP_FRAGMENT,NONE,2003007の地図,2003007 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999036,General Items,MAP_FRAGMENT,NONE,2004106の地図,2004106 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999037,General Items,MAP_FRAGMENT,NONE,2004107の地図,2004107 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999038,General Items,OTHERS,NONE,魔女っ娘コス【帽】type-D,Majommusume cost [hat] type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999039,General Items,OTHERS,NONE,魔女っ娘コス【胴】type-D,Majommusume cost [body] type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999040,General Items,OTHERS,NONE,魔女っ娘コス【脚】type-D,Majommusume cost [leg] type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999041,General Items,OTHERS,NONE,魔女っ娘コス【腕】type-D,Majommusume cost [arm] type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999042,General Items,OTHERS,NONE,魔女っ娘コス【靴】type-D,Majommusume cost [shoes] type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999043,General Items,OTHERS,NONE,イーヴルスティックtype-D,Evil stick type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999044,General Items,OTHERS,NONE,格闘調整,Fighting adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999045,General Items,OTHERS,NONE,短剣調整,Dagger adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999046,General Items,OTHERS,NONE,片手剣調整,One hand sword adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999047,General Items,OTHERS,NONE,両手剣調整,Both hands sword adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999048,General Items,OTHERS,NONE,片手斧調整,One hand ax adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999049,General Items,OTHERS,NONE,両手斧調整,Both hatchet adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999050,General Items,OTHERS,NONE,片手棍調整,One hand haltere adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999051,General Items,OTHERS,NONE,両手棍調整,Both hands haltere adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999052,General Items,OTHERS,NONE,片手杖調整,One hand cane adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999053,General Items,OTHERS,NONE,両手杖調整,Both hands cane adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999054,General Items,OTHERS,NONE,槍調整,Spear adjustment,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999055,General Items,OTHERS,NONE,地属性テストイヤリング,Earth attribute test earrings,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999056,General Items,OTHERS,NONE,水属性テストイヤリング,Water attribute test earrings,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999057,General Items,OTHERS,NONE,火属性テストイヤリング,Fire attribute test earrings,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,7,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999058,General Items,OTHERS,NONE,風属性テストイヤリング,Wind attribute test earrings,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999059,General Items,OTHERS,NONE,全属性テストイヤリング,All attribute test earrings,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999060,General Items,OTHERS,NONE,ランダムバゼラード１,Random Bazerado 1,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999061,General Items,OTHERS,NONE,ランダムバゼラード２,Random Bazerado 2,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,5,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999062,General Items,OTHERS,NONE,ランダムサークレット１,Random circlet 1,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,5,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999063,General Items,OTHERS,NONE,ランダムサークレット２,Random circlet 2,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999064,General Items,OTHERS,NONE,ランダムバックラー１,Random Buckler 1,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999065,General Items,OTHERS,NONE,ランダムバックラー２,Random Buckler 2,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999066,General Items,OTHERS,NONE,ランダムベルト１,Random belt 1,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999067,General Items,OTHERS,NONE,ランダムベルト２,Random belt 2,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,5,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999068,General Items,OTHERS,NONE,伝説の剣 type-D,Sword type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999069,General Items,OTHERS,NONE,伝説の剣　type-D,Sword type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999100,General Items,OTHERS,NONE,蘇生率低下アイテム,Resuscitation rate decreases items,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999115,General Items,OTHERS,NONE,テスト探検家バッグ（小）,Test explorers bag (small),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999116,General Items,OTHERS,NONE,テスト探検家バッグ（中）,Test explorers bag (medium),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999117,General Items,OTHERS,NONE,テスト宝飾ポーチ（小）,Test jewelry pouch (small),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999118,General Items,OTHERS,NONE,テスト宝飾ポーチ（中）,Test jewelry pouch (medium),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999119,General Items,OTHERS,NONE,テスト冒険バッグ（小）,Test adventure bag (small),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999120,General Items,OTHERS,NONE,テスト冒険バッグ（中）,Test adventure bag (medium),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999121,General Items,OTHERS,NONE,テスト冒険バッグ（ロイヤル）,Test adventure bag (Royal),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999122,General Items,OTHERS,NONE,テストガーディアンバッグ,Test Guardian bag,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999123,General Items,OTHERS,NONE,テスト秘密のバッグ（小）,Test secret of the bag (small),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999124,General Items,OTHERS,NONE,テスト秘密のバッグ（大）,Test secret of the bag (large),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999125,General Items,OTHERS,NONE,テスト秘密のトランク（小）,Test secret of the trunk (small),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999126,General Items,OTHERS,NONE,テスト秘密のトランク（大）,Test secret of the trunk (large),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999127,General Items,OTHERS,NONE,テスト死の鍵,The key to test death,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999128,General Items,OTHERS,NONE,テスト月の鍵,The key to test month,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
