#,#識別情報,,,,,,,,,,,,,,良/悪,任意にはずせるか,上書き効果,,,状態異常種別,,,,特殊エリアに表示,装備バフか,
#,#serialid,ゲーム内名称,,アイコンID,ログID,死亡時のログID,ステルス時ログID,エフェクトID,モーション停止,足跡無効,ブライトのライト,追加トレイル(物理系)エフェクトID,保険護符(装備),効果重複時ログID,,,,エフェクトログID,,,チェンジマップ時エフェクト再生無効,画面効果,アクションボタン強制有効,,,
#,#:6000個まで,通常時,ゲーム内説明,,,,,,,,,,,,,,,,付与効果時,,,,,,,
#,#,,,,,,自動計算,,,,,,,,,,,,,,,,,,,
#,1,,,,,,,,,,,,,,5,6,9,,,4,,,,,,
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,
91093,精霊キラー+50%,精霊キラー,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91100,ヒール回復量増加+3%,ヒール回復量増加<color PARAM_UP>＋3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91101,ヒール回復量増加+5%,ヒール回復量増加<color PARAM_UP>＋5%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91102,ヒール回復量増加+8%,ヒール回復量増加<color PARAM_UP>＋8%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91110,被ヒール回復量増加+3%,被ヒール回復量増加<color PARAM_UP>＋3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91111,被ヒール回復量増加+5%,被ヒール回復量増加<color PARAM_UP>＋5%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91112,被ヒール回復量増加+8%,被ヒール回復量増加<color PARAM_UP>＋8%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91120,攻撃時HP回復+10,攻撃時HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91121,攻撃時HP回復+30,攻撃時HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91122,攻撃時HP回復+50,攻撃時HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91123,攻撃時HP回復+100,攻撃時HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91124,HP回復+10,HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91125,HP回復+50,HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91126,HP回復+50,HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91127,HP回復+50,HP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91130,ハードヒット率上昇+1%,ハードヒット率上昇<color PARAM_UP>＋1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91131,ハードヒット率上昇+2%,ハードヒット率上昇<color PARAM_UP>＋2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91132,ハードヒット率上昇+5%,ハードヒット率上昇<color PARAM_UP>＋5%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91140,防御無視+3%,防御無視<color PARAM_UP>＋3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91141,防御無視+5%,防御無視<color PARAM_UP>＋5%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91150,詠唱時間短縮-1%,詠唱時間短縮<color PARAM_UP>ー1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91151,詠唱時間短縮-2%,詠唱時間短縮<color PARAM_UP>ー2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91152,詠唱時間短縮-3%,詠唱時間短縮<color PARAM_UP>ー3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91153,詠唱時間短縮-10%,詠唱時間短縮<color PARAM_UP>ー10%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91160,ダッシュ消費OD-5%,ダッシュ消費OD<color PARAM_UP>ー5%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91170,スキル消費MP-1%,スキル消費MP<color PARAM_UP>ー1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91171,スキル消費MP-3%,スキル消費MP<color PARAM_UP>ー3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91172,スキル消費MP-5%,スキル消費MP<color PARAM_UP>ー5%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91173,スキル消費MP-6%,スキル消費MP<color PARAM_UP>ー6%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91180,スキル消費OD-1%,スキル発動時消費OD<color PARAM_UP>ー1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91181,スキル消費OD-2%,スキル発動時消費OD<color PARAM_UP>ー2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91182,スキル消費OD-3%,スキル発動時消費OD<color PARAM_UP>ー3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91183,スキル消費OD-6%,スキル発動時消費OD<color PARAM_UP>ー6%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91190,スキル再詠唱時間-1%,スキル再詠唱時間<color PARAM_UP>ー1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91191,スキル再詠唱時間-2%,スキル再詠唱時間<color PARAM_UP>ー2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91192,スキル再詠唱時間-6%,スキル再詠唱時間<color PARAM_UP>ー6%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91200,被ダメ時ヘイト減少-1%,被ダメ時ヘイト減少<color PARAM_UP>ー1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91201,被ダメ時ヘイト減少-2%,被ダメ時ヘイト減少<color PARAM_UP>ー2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91202,被ダメ時ヘイト減少-3%,被ダメ時ヘイト減少<color PARAM_UP>ー3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91210,OD自然回復上限+1,OD自然回復上限,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91211,OD自然回復上限+3,OD自然回復上限,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91212,OD自然回復上限+5,OD自然回復上限,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91213,OD自然回復上限+8,OD自然回復上限,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91220,OD自然回復量+20%,OD自然回復量<color PARAM_UP>＋20%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91230,GP最大値+10,GP最大値<color PARAM_UP>＋10</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91231,GP最大値+30,GP最大値<color PARAM_UP>＋30</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91232,GP最大値+50,GP最大値<color PARAM_UP>＋50</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91240,トラップの被ダメージ-10%,トラップの被ダメージ<color PARAM_UP>ー10%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91241,遠距離チャージ時間短縮-3%,遠距離チャージ時間短縮<color PARAM_UP>ー1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91242,遠距離チャージ時間短縮-5%,遠距離チャージ時間短縮<color PARAM_UP>ー1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91250,コンボボーナス増加+1%,コンボボーナス増加<color PARAM_UP>+1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91251,コンボボーナス増加+2%,コンボボーナス増加<color PARAM_UP>+2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91252,コンボボーナス増加+3%,コンボボーナス増加<color PARAM_UP>+3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91260,挑発スキル効果上昇+1%,挑発スキル効果上昇<color PARAM_UP>+1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91261,挑発スキル効果上昇+2%,挑発スキル効果上昇<color PARAM_UP>+2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91270,正面時物理攻撃力+1%,正面時物理攻撃力<color PARAM_UP>+1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91271,正面時物理攻撃力+2%,正面時物理攻撃力<color PARAM_UP>+2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91272,正面時物理攻撃力+3%,正面時物理攻撃力<color PARAM_UP>+3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91273,正面時物理攻撃力+5%,正面時物理攻撃力<color PARAM_UP>+5%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91280,観察成功率+1%,観察成功率<color PARAM_UP>+1%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91281,観察成功率+2%,観察成功率<color PARAM_UP>+2%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91290,攻撃時MP回復+6,攻撃時MP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91291,MP回復+6,MP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91292,攻撃時MP回復+30,攻撃時MP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91293,MP回復+30,MP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91294,攻撃時MP回復+90,攻撃時MP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91295,MP回復+90,MP回復,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91300,物理攻撃UP+3%,物理攻撃力<color PARAM_UP>＋3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91301,物理攻撃UP+7%,物理攻撃力<color PARAM_UP>＋7%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91302,魔法攻撃UP+3%,魔法攻撃力<color PARAM_UP>＋3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91303,魔法攻撃UP+7%,魔法攻撃力<color PARAM_UP>＋7%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91310,物理防御UP+3%,物理防御力<color PARAM_UP>＋3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91311,物理防御UP+7%,物理防御力<color PARAM_UP>＋7%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91312,魔法防御UP+3%,魔法防御力<color PARAM_UP>＋3%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91313,魔法防御UP+7%,魔法防御力<color PARAM_UP>＋7%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91320,罠による満腹度減少低減20%,<color PARAM_UP>罠による満腹度減少低減20%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91321,罠による満腹度減少低減50%,<color PARAM_UP>罠による満腹度減少低減50%</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91330,攻撃時5%の確率で満腹度+5,<color PARAM_UP>攻撃時5%の確率で満腹度+5</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
91331,満腹度+5,<color PARAM_UP>満腹度+5</color>,,,,,,,,,,,1,GOOD,0,2,,,,,,,,,
92001,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99000,MAP無敵,MAP無敵,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99001,MAP無敵2,MAP無敵2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99002,死亡無敵,死亡無敵,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99003,魂送還後の無敵,魂送還後の無敵,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99004,露店無敵待機,露店無敵待機,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99005,露店無敵,露店無敵,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99006,死亡無敵,死亡無敵,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99007,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
99008,,,,21,,21,,,,,,,1,NONE,0,0,,,,,,,,,
99009,,,,21,,21,,,,,,,1,NONE,0,0,,,,,,,,,
99101,ログアウト,ログアウト,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
99801,魂送還,魂送還,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
99802,魂送還,魂送還,,1000,,1000,,,,,,,1,NONE,0,1,,,,,,,,,
99803,蘇生率低下,蘇生率低下,500001,1,,1,,,,,,,1,NONE,0,1,,,,,,,,,
99901,エスケープ,エスケープ,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
99994,ワープ,,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
99995,ストレスエフェクト,,400001,,,,1,,,,,,1,BAD,0,,,,POISON,,,,,,
99996,透明LOW,透明LOW,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
99997,透明HIGH,透明HIGH,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
99998,透明GM,透明GM,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
100001,ＨＰ+10,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100002,ＨＰ+30,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100021,GP+10,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100041,OD自然回復上限上昇+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100051,OD自然回復量上昇10%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100101,ＳＴＲ+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100102,ＳＴＲ+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100111,ＩＮＴ+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100112,ＩＮＴ+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100113,ＩＮＴ+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100121,ＰＩＥ+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100122,ＰＩＥ+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100131,ＤＥＸ+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100132,ＤＥＸ+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100133,ＤＥＸ+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100141,ＡＧＩ+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100142,ＡＧＩ+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100152,ＶＩＴ+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100161,LUK+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100162,LUK+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100171,GP+20,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100201,物理攻撃力+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100202,物理攻撃力+4,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100203,物理攻撃力+5,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100211,物理防御力+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100215,物理防御力+5,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100221,魔法攻撃力+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100222,魔法攻撃力+4,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100223,魔法攻撃力+5,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100231,魔法防御力+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100232,魔法防御力+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100233,魔法防御力+4,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100234,魔法防御力+5,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100291,最大重量上昇0.3kg（300）,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100301,毒耐性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100311,麻痺耐性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100321,石化耐性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100331,暗闇耐性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100332,暗闇耐性+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100341,魅了耐性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100342,魅了耐性+2,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100351,睡眠耐性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100361,気絶耐性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100401,攻撃魔法火属性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100403,攻撃魔法火属性+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100411,攻撃魔法水属性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100413,攻撃魔法水属性+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100421,攻撃魔法風属性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100423,攻撃魔法風属性+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100431,攻撃魔法地属性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100433,攻撃魔法地属性+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100441,攻撃魔法光属性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100451,攻撃魔法闇属性+1,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100453,攻撃魔法闇属性+3,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100601,移動速度上昇+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100611,旋回移動速度上昇+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100622,斬属性ダメージ上昇+2%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100632,打属性ダメージ上昇+2%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100642,突属性ダメージ上昇+2%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100701,ギミック被ダメージ減少-1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100711,コンボボーナス上昇+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100721,被最終ハードヒット率減少-1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100731,宝箱解錠成功率上昇+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
100741,ハードヒットダメージ増加,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101001,回復魔法詠唱時間短縮-1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101011,攻撃魔法詠唱時間短縮-1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101201,ヒール回復量上昇+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101211,被ヒール回復量上昇+2%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101231,キャンプ系アイテムの効果上昇MP+5％,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101241,ポーションによる回復量増加HP+2％,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101301,蘇生率+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101311,アイテム売却価格上昇+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101321,取得GOLD+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101331,宝箱ドロップ率+1%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101341,バインド系スキル効果時間延長+2%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
101401,ダッシュOD消費量減少-3%,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110001,物理攻撃力、防御力+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110002,物理攻撃力、防御力+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110101,ドロップ率上昇,,,,,,,,,,,,,GOOD,0,0,,,,,,,,,
110102,デコイHP上昇,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110103,ハードヒット、旋回速度+5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110104,ハードヒット、旋回速度+5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110201,魔法攻撃力、防御力+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110202,魔法攻撃力、防御力+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110203,アロー系威力上昇,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110301,最終与ダメージ上昇,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110302,最終与ダメージ上昇(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110303,最終与ダメージ上昇(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110304,物理防御力、ヒール回復量+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110305,物理防御力、ヒール回復量+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110306,被ヒール系魔法回復量上昇+50%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110401,攻撃型強化,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110402,攻撃型強化(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110403,攻撃型強化(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110404,背水の陣強化,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110405,背水の陣強化(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110406,背水の陣強化(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110407,魔法強化,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110408,魔法強化(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110409,魔法強化(未使用),,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110410,物理攻撃力、OD自然回復量+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110411,物理攻撃力、OD自然回復量+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110501,クイックムーブ強化,,,,,,,,,,,,,GOOD,0,0,,,,,,,,,
110502,移動速度+5％、被ハードヒット率-5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110503,移動速度+5％、被ハードヒット率-5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110504,微塵隠れ強化,,,,,,,,,,,,,GOOD,0,2,,,,,,,,,
110505,微塵隠れ強化,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110601,詠唱速度-2％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110602,詠唱速度-2％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110701,クラージュ強化,,,,,,,,,,,,,GOOD,0,0,,,,,,,,,
110702,クラージュ強化,,,,,,,,,,,,,GOOD,0,0,,,,,,,,,
110703,最大HP、被ヒール量+5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110704,最大HP、被ヒール量+5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110801,ドロップ率上昇,,,,,,,,,,,,,GOOD,0,0,,,,,,,,,
110802,OD自然回復量+5、MOB討伐時の経験値取得量+5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110803,OD自然回復量+5、MOB討伐時の経験値取得量+5％,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110804,被ダメージ増加5％,<color PARAM_DN>物理・魔法被ダメージ増加</color>,102003,,,,,,,,,,,BAD,0,0,,,,,,,,,
110901,物理、魔法攻撃力+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
110902,物理、魔法攻撃力+5%,,,,,,,,,,,,,GOOD,0,1,,,,,,,,,
120001,,,,,,,,,,,,,,NONE,0,0,,,,,,,,,
120002,HPLV1,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120003,HPLV2,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120004,HPLV3,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120005,HPLV4,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120006,HPLV5,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120007,HPLV6,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120008,HPLV7,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120009,HPLV8,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120010,HPLV9,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120011,HPLV10,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120012,HPLV11,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120013,HPLV12,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120014,HPLV13,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120015,HPLV14,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120016,HPLV15,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120017,HPLV16,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120018,HPLV17,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120019,HPLV18,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120020,HPLV19,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120021,HPLV20,HP上昇,101004,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120022,,,,,,,,,,,,,,NONE,0,0,,,,,,,,,
120101,,,,,,,,,,,,,,NONE,0,0,,,,,,,,,
120102,MPLV1,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120103,MPLV2,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120104,MPLV3,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120105,MPLV4,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120106,MPLV5,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120107,MPLV6,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120108,MPLV7,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120109,MPLV8,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120110,MPLV9,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120111,MPLV10,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120112,MPLV11,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120113,MPLV12,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120114,MPLV13,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120115,MPLV14,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120116,MPLV15,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120117,MPLV16,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120118,MPLV17,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120119,MPLV18,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
120120,MPLV19,MP上昇,101005,26,,26,,,,,,,,NONE,0,0,,,,,,,,,
