#ID,Type,Name [JA],Name [EN],Rarity,Grade,Physical,Magical,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,地攻,光攻,闇攻,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,Requirements,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence
,gloves,スティールライフハンド,Steel Life Hand,Master,21,79,44,0,0,29,3,0.80,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,45,0,-3,0,6,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,盗み成功時 HP 回復,Steal success when HP recovery,TRUE,,,,,0%,,,,,,,,,A
,shoes,ステップシューズ,Step shoes,Master,13,34,24,0,0,13,1,0.40,20,40,40,ok,-1,0,0,1,1,0,0,1,0,0,1,588,20,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,ステップ時消費 OD 減少,Step at the time consumption OD decrease,TRUE,,,,,0%,,,,,,,,,
,ring,ストーンリング,Stone Ring,Good,5,3,0,0,0,0,0,0.10,0,0,0,,36,1,1,1,1,1,1,1,1,1,1,1023,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,E
,shoes,ストラトブーツ,Stratford boots,Master,18,49,45,0,0,15,1,0.60,40,30,30,ok,38,0,1,1,1,0,1,1,0,1,1,878,0,40,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,Leather shoes,ストレンジバスキン,Strange Baskin,Master,13,55,13,0,0,36,2,1.00,40,30,30,ok,36,1,0,0,1,1,0,1,1,1,0,473,10,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,shoes,ストロングシューズ,Strong shoes,Normal,2,10,4,0,0,32,2,0.70,20,40,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,
,belt,ストロングベルト,Strong belt,Good,6,0,0,0,0,0,0,0.30,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,A
,belt,スネイクベルト,Snake belt,Good,14,5,5,0,0,0,0,0.30,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
,Leather shoes,スパイクドレザーバスキン,Spike de leather Baskin,Good,12,46,10,0,0,41,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
,belt,スパルタンベルト,Spartan belt,Master,1,0,0,0,0,0,0,0.20,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,-1,,人型ガード,Humanoid guard,TRUE,,,,,0%,,,"[M.A.Cポイント] 150,000P","[M.A.C point] 150,000P",,,,,A
,Leather shoes,スピーナバスキン,Spina Baskin,Master,26,144,72,0,0,41,2,3.40,40,40,20,ok,42,1,0,0,1,1,0,1,1,1,0,473,70,30,8,4,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,衝戟,衝戟,TRUE,,,,,0%,,,,,,,,,E
,mantle,スプーキーマント,Spooky cloak,Legend,1,0,0,0,0,40,1,0.10,30,40,30,ok,0,1,1,1,1,1,1,1,1,1,1,1023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,[季節イベント] 秋の精霊祭,Of [season events] Autumn Spirit Festival,,,,,E
,shoes,スプリームブーツ,Supreme boots,Master,20,84,42,0,0,52,3,0.80,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,40,0,-2,-1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,瀕死時物理攻撃力上昇,Dying during physical attack force increase,TRUE,,,,,0%,,,,,,,,,
,shoes,スプリントブーツ,Sprint Boots,Good,5,26,9,0,0,48,2,0.80,20,40,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,
,belt,スペルラッキーベルト,Spelling lucky belt,Master,21,11,18,0,0,0,0,0.30,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,50,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,スキル発動時確率で MP 消費 0,MP consumption skills triggered when probability 0,TRUE,,,,,0%,,,,,,,,,A
,large shield,スマイトウォール,Smite Wall,Good,26,61,46,0,960,120,3,6.80,40,40,20,ok,26,1,0,0,0,0,0,0,1,0,0,129,110,0,6,3,-1,-5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,アタックオーラ,Attack Aura,TRUE,,,,,0%,,,,,,,,,E
,Small Shield,スモールシールド,Small shield,Normal,2,0,0,0,90,80,1,1.50,40,40,20,ok,-1,1,1,0,1,0,1,1,1,1,1,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,A
,earrings,スレイヤーピアス,Slayer earrings,Master,16,0,58,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,50,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,,,,,0%,,,,,,,,,A
,belt,セーフティベルト,Safety belt,Good,13,5,5,0,0,0,0,0.30,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,150,0,-5,0,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
,ring,セーブリング,Save ring,Good,15,0,5,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,消費 MP 減少 / 魔攻低下,MP consumption reduction / MaOsamu decline,TRUE,,,,,0%,,,,,,,,,A
,ring,セキュアリング,Secure ring,Good,21,10,16,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,40,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,キャンプ MP 回復量上昇,Camp MP recovery amount rises,TRUE,,,,,0%,,,,,,,,,A
,Tetsukutsu,ゼフレイアグリーブ,Ze Freya Glebe,Good,17,61,24,0,0,50,4,1.60,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,35,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,,,,FALSE,,,,,0%,,,,,,,,,
,gloves,セラスハンド,Serasuhando,Master,23,67,70,0,0,27,1,0.30,40,30,30,ok,42,0,1,1,1,0,1,1,0,1,1,878,60,60,0,0,6,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,虹輝,Nijiteru,TRUE,,,,,0%,,,,,,,,,E
,earrings,セラフィーのイヤリング,Serafi of earrings,Legend,1,0,3,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
,belt,ソードストーンベルト,Sword Stone belt,Normal,16,10,0,0,0,0,0,0.30,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,60,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,,,,,0%,,,,,,,,,A
,Leather shoes,ソイルモールバスキン,Soil Mall Baskin,Normal,14,49,20,0,0,41,2,0.90,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,10,15,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
,gloves,ソウルマジックバングル,Seoul magic bangle,Master,22,61,64,0,0,17,1,0.30,30,40,30,ok,41,0,1,1,1,0,1,1,0,1,1,878,30,40,0,0,0,-4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,魔力ブースト,Magical power boost,FALSE,,,,,0%,,,,,,,,,E
,shoes,ソニオブーツ,Soniobutsu,Normal,25,111,61,0,0,40,2,1.30,40,30,30,ok,32,1,1,0,0,1,1,0,1,1,1,947,45,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,gloves,ソニオフィンガー,Soni Oh finger,Normal,25,103,58,0,0,29,2,1.20,40,30,30,ok,33,1,1,0,0,1,1,0,1,1,1,947,45,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,Small Shield,ソリッドメタルシールド,Solid metal shield,Good,5,5,0,0,120,100,1,1.90,40,40,20,ok,-1,1,1,1,1,0,1,1,1,1,1,1007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,A
,Leather shoes,ソリッドレザーバスキン,Solid leather Baskin,Normal,5,23,3,0,0,41,2,1.00,40,30,30,ok,-1,1,0,0,1,1,0,1,1,1,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,
,Tetsukutsu,ソルジャーグリーブ,Soldier Glebe,Good,11,47,6,0,0,43,4,1.40,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,
,Leather shoes,ソロモンブーツ,Solomon boots,Normal,26,125,62,0,0,41,2,2.20,40,30,30,ok,32,1,0,0,1,1,0,1,1,1,0,473,50,20,2,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,shoes,ソンジュシューズ,Sonju shoes,Normal,25,84,80,0,0,48,1,1.00,20,40,40,ok,32,0,1,1,1,0,1,1,0,1,1,878,20,40,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,gloves,ソンジュバンド,Sonju band,Normal,25,75,78,0,0,27,1,0.90,30,40,30,ok,33,0,1,1,1,0,1,1,0,1,1,878,20,40,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,ring,ゾンビハンターリング,Zombie Hunter Ring,Master,1,0,0,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,-1,,ゾンビキラー,Zombie Killer,TRUE,,,,,0%,,,"[M.A.Cポイント] 180,000P","[M.A.C point] 180,000P",,,,,A
,ring,ダークアイリング,Dark Eyring,Master,25,14,37,0,0,0,0,0.10,0,0,0,,51,1,1,1,1,1,1,1,1,1,1,1023,10,0,0,0,9,7,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,フェイタルスナイプ,Fatal Snipe,TRUE,,,,,0%,,,,,,,,,E
,Medium-sized shield,ダークイロージョン,Dark Gray over John,Good,26,44,55,0,380,100,1,2.20,40,30,30,ok,31,1,1,0,1,0,0,1,1,1,1,971,60,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,shoes,ダークエレメンタルブーツ,Dark Elemental boots,Master,22,70,67,0,0,40,1,0.40,40,40,20,ok,40,0,1,1,1,0,1,1,0,1,1,878,40,10,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,0,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,-1,,,,FALSE,,,,,0%,,,,,[未鑑定] ？温度の変わる靴,[Unidentified]? Shoes that change of temperature,,,E
,belt,タイトベルト,Tight belt,Good,6,0,0,0,0,0,0,0.30,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,
,shoes,タイニーシューズ,Tiny shoes,Normal,1,1,0,0,0,13,1,0.30,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,POR♀,,,FALSE,,,,,0%,,,,,,,,,E
,gloves,ダフトガントレット,Daft Gauntlet,Master,19,48,47,0,0,27,1,0.30,40,30,30,ok,40,0,1,1,1,0,1,1,0,1,1,878,-25,30,-3,0,3,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,短剣装備時魔法攻撃力上昇,Equipment during the magic attack force increase dagger,TRUE,,,,,0%,,,,,,,,,E
,large shield,タワーシールド,Tower Shield,Good,8,6,0,0,600,120,3,8.00,40,40,20,ok,-1,0,0,0,0,0,0,0,1,0,0,128,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,
,ring,ちぐはぐリング,Incongruous ring,Normal,6,0,0,0,0,0,0,0.10,0,0,0,,31,1,1,1,1,1,1,1,1,1,1,1023,20,20,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,E
,earrings,チャームピアス,Charm earrings,Normal,20,10,53,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,A
,belt,チャクラベルト,Chakra belt,Master,14,10,10,0,0,0,0,3.00,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,38,-1,,ヒール系回復量上昇,Heel-based recovery amount rises,TRUE,,,,,0%,,,,,,,,,A
,shoes,ツーリストブーツ,Tourist boots,Normal,1,1,0,0,0,13,1,0.40,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,HUM♀,,,FALSE,,,,,0%,,,,,,,,,E
,shoes,データーブーツ,Data boots,Master,19,55,50,0,0,48,1,0.40,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,50,40,0,0,0,4,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,
,shoes,ディーモスブーツ,Dee Moss boots,Master,13,47,22,0,0,40,2,1.00,20,40,40,ok,36,1,1,0,0,1,1,0,1,1,1,947,30,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,ダンジョントラップのダメージ減少,Damage reduction of dungeon trap,TRUE,,,,,0%,,,,,,,,,E
,gloves,ディール―クルムハンド,Deal - Kurumuhando,Normal,22,53,55,0,0,21,1,0.60,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,15,20,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,,,FALSE,,,,,0%,,,,,,,,,A
,shoes,ディール―クルムブーツ,Deal - Kulm boots,Normal,22,60,58,0,0,14,1,0.60,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,15,20,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,,,FALSE,,,,,0%,,,,,,,,,A
,Leather shoes,ディアブロバスキン,Diablo Baskin,Master,24,127,63,0,0,41,2,1.60,40,30,30,ok,41,1,0,0,1,1,0,1,1,1,0,473,60,15,4,3,4,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,デビルガード / 移動速度上昇,Devil guard / movement speed increase,TRUE,,,,,0%,,,,,,,,,E
,belt,ディクレインベルト,Di Crane belt,Good,6,0,0,0,0,0,0,0.30,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,
,ring,ディストーションリング,Distortion ring,Master,20,7,21,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,パワーブースト,Power Boost,TRUE,,,,,0%,,,,,,,,,
,gloves,ディフツィートハンド,Diffusion Tze door hand,Normal,20,47,46,0,0,17,1,0.40,30,40,30,ok,30,0,1,1,1,0,1,1,0,1,1,878,10,15,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,shoes,ディフツィートブーツ,Diffusion Tze door boots,Normal,20,54,49,0,0,40,1,0.50,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,10,15,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,
,earrings,ディプライブイヤリング,Dip live earrings,Master,7,20,10,0,0,0,0,0.10,0,0,0,,-1,1,1,1,1,1,1,1,1,1,1,1023,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,A
,shoes,ディミルアーシューズ,Di Mi lure shoes,Good,17,37,36,0,0,10,1,0.40,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,30,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,,,,FALSE,,,,,0%,,,,,,,,,
,Bracelet,ディミルアーバングル,Di Mi lure bangle,Good,17,33,32,0,0,10,1,0.30,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,30,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,,,,FALSE,,,,,0%,,,,,,,,,
,gloves,ディライトグローブ,Delight Globe,Normal,19,60,33,0,0,31,2,0.60,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,25,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,
,shoes,ディライトブーツ,Delight boots,Normal,19,69,34,0,0,48,2,0.60,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,25,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,
,shoes,デザイアブーツ,Desire boots,Master,17,65,33,0,0,40,2,0.60,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,35,15,0,0,4,1,2,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,,現在 HP による物理攻撃力上昇,Physical attack power rise due to HP currently,TRUE,,,,,0%,,,,,,,,,
,shoes,デサフィオブーツ,Desa Fio boots,Normal,24,99,53,0,0,48,2,0.80,20,40,40,ok,31,1,1,0,0,1,1,0,1,1,1,947,40,0,0,0,3,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
,gloves,デサフィオフィンガー,Desa Fio finger,Normal,24,91,51,0,0,31,2,0.80,30,30,40,ok,32,1,1,0,0,1,1,0,1,1,1,947,40,0,0,0,3,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
